,text,sentiment
3019,cancelled flightled newflight upset one cancelled flights could rented car would honest,0
3020,enjoyed heathrow lounge much almost missed airnzusa flight,2
3021,hi flight try book new one way flight departure shows pm seems accurate,2
3022,stuck ord united cant find airplane lol upset terminal right,0
3023,contact requesting charity donation thankyou,1
3024,wth honest customers better last change driving home plane left,0
3025,nd time row ive charged plane ticket united shouldnt check cc everytime,0
3026,need customer service manager contact please,1
3027,flight really going leave newark today tell us rent car want end stranded,0
3028,thanks reply saw particularly helpful hungry vegetarian flying specific flights shrug,0
3029,funny boarding pass said priority clearly priority airline,0
3030,im sure offer nothing inconvenience put twice month tweets dont cut,0
3031,youll cancelled flight flight like,0
3032,screwing twice one month learned lesson,0
3033,whats point offering free checked bag lose,0
3034,cheers,1
3035,please send linkemail formally compliment irene slc best customer service ever paxex,2
3036,thnx lo,2
3037,yes houston intl bush,1
3038,hi flight cunewr shows departure pm united app confirm doesnt look correct thanks,1
3039,flight vegas houston cancelled flighted morning due operation mean thank god woke early today,0
3040,thanks,1
3041,education staff needed also turned away first class cabin passengers mileage plus,0
3042,item mine mysteriously ended checked bag ewr yow flight missing black box,0
3043,guessflight going cancelled flightled empty seats confirmed important frustrated,0
3044,instead making seats smallerthinner u jam people flightu concentrate maint amp happy customers,0
3045,need assistance pulling agents heads asses,0
3046,gates definitely full parked wheels chocked customer service called unmet arrival,0
3047,abigailedge another glitch,0
3048,spite flight delay great customer service provided janet baggage employee karen wonderful employees united,2
3049,really hard time believing planes terminal delayed mechanical issues whatgives dullessucks,0
3050,start xdaily embraersa erj flights chicago flyohare evansville jun avgeek,1
3051,flight almost half hour tarmac waiting papers miss connection iah,0
3052,worst airline ever thanks slew rude agents staff making delayed flights even worse,0
3053,chance hell id rather walk worst airline ever,0
3054,worst major us airline proof theyre boarding plane outside galley door open degree weather wtf,0
3055,checked boardingpass wno checkin bagage guess im set,1
3056,always makes cross country flights rad hemispheresmag heres baby flier charlotte thtimemonthsold,2
3057,late flight damage done easily worst airline experience life missed two connecting flights amp days work ua,0
3058,dont know aware premier access lines closed terminal feel love,0
3059,firstclass london way londonfashionweek lfw,2
3060,disappointed learn charging use k miles upgrades ps jfk flights looking alternatives,0
3061,kidding ill send stuff thanks,1
3062,faanews unacceptable practice leave cancelled flighted flight passengers sleep cement pillows ua,0
3063,u get crew member waiting told minutes ago landed still gate,0
3064,flight massive fail delaying transport crew member causing many miss connections unreal,0
3065,worst customer experience houston intl airport ground support even staralliance members nightmare,0
3066,tremendous would recommend,1
3067,help delayed flight im going miss connection,0
3068,im counting please dont let delayed needtocatchmynextflight alreadyrebookedonce,0
3069,impossible actually get passenger luggage final destination,0
3070,huge kudos fo sundays flt sjoiad handed daughter first pair wings keeping traditions alive,2
3071,awesome new plane flight,2
3072,flightdelay early craft arrival pilot stuck traffic fail nocustomerservice nocompensation,0
3073,oh united much despise thee,0
3074,lets see today hoping ontime dept dullestostatecollege runningonthreehoursofsleep delayedovernight,1
3075,flt capt herman amazing came flight play ask captain anything wonderful ambassador airline,2
3076,airline biggest joke operation world,0
3077,going baggage claim newarktiredandwanttogohome,0
3078,usually lounge staff fantastic except today mco almost denied entry lounge even though traveling unitedfirst,0
3079,hour delay misplaced bag poor communication worse unsympathetic confrontational gate agent cool,0
3080,dont respond emails facebook msg im still wating tickets im getting really angry disappointed,0
3081,send jeff smisek trip jetblue sw make sure takes notes would never choose fly united,0
3082,disappointed service level staff communication bummer,0
3083,predawn flight miami ewr annual sobewff trip,1
3084,united great news u wont refund tickets due bad exchange rate knew u would come senses gg unitedappeals,0
3085,thank wonderful global first class flight fra great service cont,2
3086,got look forward hearing soon,1
3087,going rectify please direct complaints department stickingtodelta,0
3088,united united danroam thats beautiful place stay day longer rebooked let know mn,2
3089,top flight attendants talked loudly throug flight even lights dimmed resulting sleep,0
3090,seems like one united help lots fingers pointed zero people stepping least gate oreos,0
3091,access dial makes faster,0
3092,ill impressed actually get response,1
3093,hi left asus tablet flight heathrow newark th feb wondered long takes someone check found,1
3094,hr delay start huge queues security representative meet us rude staff baggage reclaim inefficient,0
3095,worst flight attendants like angry drunk aunts everything argument,0
3096,black white eu law cancelled flightled flight want money,0
3097,accordingly u dont respond,0
3098,extra care airline unitedairlines dont care trust customerservice non existent dont,0
3099,another unfortunate case bad luck usually maintenance issue swapping planes ont get late flight,0
3100,shame great customer service wasnt continued sfo slightly absurd,0
3101,onlyinamerica days word unitedairlines customerservices bad pr guys,0
3102,still awaiting reply ur customer services days response lousy unitedairlines,0
3103,alright thank much appreciated,2
3104,happened airlines theyve given flight vouchers transparent problems,0
3105,thanks im booked spent extra hrs ten w explanation flying middle seat char instead memphis,0
3106,agent rick clifton seahou told father dying needed get handbag cabin nothing shameful,0
3107,chance allowing reflight booking problems yet travel denver weekend due impending storm,1
3108,watched crew escorted back st class prebooked really united jenniferwalshpr dissatisfaction und,0
3109,thanks yup im set happens slc ground staff prompt helpful courteous,2
3110,plenty empty seats coach united dissatisfaction understood crew members traveling duty prebooked f,0
3111,good didnt die anything say get pay,0
3112,thank much able contact,2
3113,maybe return trip,2
3114,staff laguardia lagos nigeria unprofessional uncaring helpful ou,0
3115,got gate thanks checking,2
3116,u kept passengers waiting night plane put service leaving everyone stranded night inexcusable,0
