,text,sentiment
3461,kimbalicious milk drink think thats whats making feel sick,0
3462,mom says get new phone immediatelyoff tmobile paying,1
3463,yooo myyyyye bust im sick tooo shoot long night tonight,0
3464,wan na join twit club,2
3465,freshman site update help,1
3466,nowhere babe ice come jobs morning sigh,1
3467,broke girlfriend feeling lonely heartbroken sad times guys n,0
3468,finished sunday cleaning waiting read next chapter kiyosakis book hit cleaner,1
3469,cant sleep much ask p,1
3470,gained lbs wish could afford something top ramen job,0
3471,drinking yay,2
3472,sleepyhead looking forward tomorrow love family,2
3473,dilfs oh wait wrong monthhappy mothers day,2
3474,alright rawknrollnet live radioorg next hours vivid spring summer music rawk enjoy,2
3475,omg im sorry anything help,0
3476,dont wan na cry seniors graduatingits breakin heartbut im home,0
3477,xmenwolverine hot say go watch,2
3479,lol trialingfor part florida trials come screeching halt summer fun weekend,2
3480,cleaning roooooooooom continue playing dsi,1
3481,looking show turn brain mush doesnt hurt anymore good free online ones know,2
3482,gooooooodmorning world god bless great day,2
3483,think x confusing cant believe many peeps know heart,0
3484,thanks glad agree wth follow policy,2
3485,wish,1
3486,im unhappy hate affecting everything relationships people personality attitude,0
3487,ipod headphones gone kaput wanted buy new ones buy bose instead work apple,0
3488,e first time get see gtvs e coverage since comcast moved g channel basic cable premium,1
3489,bus goin work omg seriously im sooooo tired dont know ill survive hour shift,0
3490,boy going movie wish didnt feel like,0
3491,didnt get qdoba today sad,0
3492,ahhmy stomach hurts,0
3493,xo wicked time leaving come cant stay night,0
3494,nope wasnt home went soon,1
3495,lol current mp player brick would nice something slim,2
3496,hi im jonathan spotify month u cn unlimited music w interuptions luv r little chats j dont leave,2
3497,lol fine go,1
3498,omg hair salon tears hope get soon watching real house wives nyc,2
3499,thanks hoping allergies nasty flu,2
3500,love music video belong taylor,2
3501,lend one cold,0
3502,got appt w doctor pm today look bites hoping isnt infection need powerful antiitch cream,1
3503,finally bed must say quite evening im ready tackle work week see next weekend store,1
3504,true cause dirty thoughts lol well also dude huh xoxo,0
3505,maybe u get coffee machine new desk seems appropriate,2
3506,going without,1
3507,concur people cant wait dont stop making vas clouds become commodity crosscloud,1
3508,helloooo star wars day cool lool wen go cnaterbury x,2
3509,bad dont combine fx nice like windows x better vista far vista win reborn,2
3510,btw hey ppl lol tgif hopefully ur day gr mine aight feeling like kinda sux got plans wknd,2
3511,tapitewwhllyar tkhprmp rtahxefkt please reply win thanks,1
3512,taking local art,1
3513,new photo im hungrygetting computer,1
3514,well least good taste artcabinet apptsnot much,2
3515,got home school wake friends father tired,0
3516,id love havent takers yet,1
3517,right heredont worry,0
3518,weekend great saw rest twilight tonight also read fininsh break know could,2
3519,wanted say best screen name ever,2
3520,wasnt sad good,0
3521,sleep im super duper duper excited pour la paris love city,2
3522,im days late happy birthday hahahaha,2
3523,ill help pay reactivation,2
3524,one week till exam block,1
3525,need one follower,1
3526,hiii im ipodi cant fall asleep,1
3527,birthday chicken,1
3528,haha know need new car oh ps got speeding ticket,1
3529,sad dead,0
3530,dont cry see u tomorrow muah,2
3531,chocolate peanut butter one favorite combonations,2
3532,glass cold water meditate bit,2
3533,minutes never class kinda sad cause class fun,1
3534,hmph nowhere near effective mins ago wonder coincidence followers please report ur findings,0
3535,back vet isnt good,0
3536,great time last night eye burning hurts bad,1
3537,honour starwarsday fired new hope dvd player full thx glory,1
3538,well sadly live boring city usa nothing,0
3539,need hot green tea cant sleep,0
3540,salt vinegar,1
3541,cant direct message free lunch,0
3542,sorry got behind followers still catching follow folks including,0
3543,bf go dads week end full days bordom,0
3544,im new french girl twitter speak english bad,0
3545,yeah explained everything,1
3546,yup us spending time mom sis aunt great mothers day,2
3547,waaa,1
3548,hasnt called im blown yet,0
3549,went limit actions per hour twitter clients hate limit,0
3550,need break pfff work sucksss myrtle beach sc days things like make soooo happy woeiwoeiwoei,1
3551,sunburnt gutted hope faded tmw,0
3552,good morning thank retweet great day,2
3553,today salute mothers honour feminineand time beer,2
3554,thanks joeman,2
3555,hawt hmm interesting choice,2
3556,puppy gizmo hs haha still growls always look back long pruple scar fingie,2
3557,making mashed potatoes vegies go tbone steak gets home,1
3558,lol dont rub,1
3559,surfs week starting afternoon,1
3560,awe work bbq moi weekend,1
3561,one day hair weather sucks sun,0
3562,didnt get job keep applying schooli want teach,1
3563,wan na know fun way wake panic attack able breath reason sucked,0
3564,make long day shorti nothing well friends left drinking since smashed,1
3565,thanks much love fanmail talk us anytime,2
3566,wgn chicago used calm airing ideas last days changed programing soundbite shouting,1
3567,thats dope stay trouble,1
3568,oh god youre adorable ilove much inspiration nick,2
3569,awe didnt know cats got skin cancer,0
3570,lou hahah hopefully enjoy day,2
3571,end working dc gmu short list masters started sys eng program never finished,1
3572,tati sent emal doll get,1
3573,boredumsong day caught paramore good deed musical wicked oh fully alive flyleaf,0
3574,hair hurts,0
3575,thinks something okay goodluck ako,2
3576,twistory making yeah stole one,1
3577,people pisssing offf ugh,0
3578,seen loads new photos stuff new moon cant wait lol l taylor lautner lol takes shirt times yum lol,2
3579,soetimes envy spent whole lives one place deep roots grass side syndrome,1
3580,yeah bit overheating bit ac died,0
3581,ok im lil happier hope fixd emails hope werent hacked although seemed really suspicious,1
3582,awww watching yo britney snl shes young cute really funny miss britney,2
3583,wedding everyone gone home newlyweds canada finally quiet im late work,1
3584,work soon lame going miss go lakers hope win,0
3585,looking forward mandarin album hope come singapore,2
3586,tom u hahahahahahhah hes bff,1
3587,heh thats theme used,1
3588,wahey fancy meeting thanks tweet great twittered together,2
3589,ugh sure patience remaining intelligence point day week refactor rewrite package code,2
3590,wishing could paulo show fortunately went brasilia one haha,2
3591,loved comment flashcads im old school,2
3592,day,1
3593,cant say havee im james rs yesterdayy im learning quotess,2
3594,listening music texting umm msn lol bit bored lol garth brooks wooo love hehe,2
3595,im originally seattle ive lived everywhere else including many places south,1
3596,day new beginning,2
3597,sounds like fun lol least still hair right weekend,2
3598,still dealing quite bit pain jump soon lay downvery frustrating thanks asking,0
3599,rashid reeeaaaally though ew hate stockings,0
3600,feel sick,0
3601,nice new profile picture glad see friends,2
3602,mcflyandjb heaven ill go everywhere,1
3603,addicted glee watching video againi,0
3604,sorry disappoint big nascar fan im still allaround decent redneck,0
3605,may see sun come bits sore today life still grand tomorrow new day sleep well friend,1
3606,girl buying posting pressie tomorrow clue get im sorry hate,0
3607,omgsh know im dealing rite fun,0
3608,hug yep hate meself,0
3609,washer se chingo ha ha im busting grandma lucia waaaaay back early lol,1
3610,goodnighthappy mothers day mamis twitter,2
3611,think kirk would probably stolen sweet ride fancy car phone ya talk gg,1
3612,monday going extremely well expected,2
3613,good morning looking forward listening prodigy radio big weekend brought album yesterday p amaize tbqh x,2
3614,em,0
3615,venessa,1
3616,miss need talk keep screwing lovee u,2
3617,grandpa telling used cut human bodies med school,1
3618,hmm thats bu tour listbut thats cool say,2
3619,hair cut looks like,0
3620,rt barcampbkk entertainment night bring favourite mps way enjoy music together,2
3621,trying figure personalize downloaded wordpress blog easy hoping suggestions,0
3622,geronimo thanks sharing friends,2
3623,know im excited cant go earlierrr afternoon love tooz,2
3624,city person want trade n live country house comes w racoons n skunks livin deck sigh,1
3625,time clean,1
3626,going work nightshift,1
3627,nans house eating fish chips watching top gear good times,2
3628,today abo going two years best two years ever,2
3629,dont get call moms tomorrowmothers day,1
3630,ok couple things made us late stuff got lot fun,1
3631,good luck final,2
3632,word yer mother,1
3633,haha well kinda im mommy lil pomchi hehe thank,2
3634,redirect energy creating mens jewelry frequent walks,1
3635,cool used live houses left place always something going p,2
3636,thanks elephants look magnificent miss due stupid restrictions g pleease cheap,1
3637,well x spammers watchin,1
3638,download failed phone like phone,0
3639,wish get least daysoff row day enough rest days day days day offugh,0
3640,sitting empty yearbook room attempting figure asap lol,2
3641,going bed talk ya later goodnight birdies lol,2
3642,came back hanging friends cocktails im drunk feeling good hope everyones well,2
3643,dear mikey robins nah youve heard,1
3644,tgif also sad last day get work favorite tv reporter,1
3645,doin crocodile rock,1
3646,giv ya mom n gman happy mothers day,2
3649,awesome fortune cookie think really go exotic places hope well,2
3650,iis working really wants geordanos thin crust cheese black olives peperoni mushroom pizza,1
3651,im miserable boredom,0
3652,thundered reallyreally loud work little boy started crying wanted cry tooi hate storms wah,0
3653,wishing go place brandwkshop see theyve got scott bedbury poor,0
3654,cath couple years knew one couldnt find awhilehere,1
3655,umm yeah thats probably pretty good note self eeeeeewwwwwwww,2
3656,im cold still cant find hoodie,0
3657,showin love ya im really gon na miss greg beemans directing next season yalls commentaries r funny,1
3658,haha thought,1
3659,haha better drunken tweeting mean,2
3660,esp twitter access party never stops even nite cuz always daylight somewhere around world,1
3661,thats moan day,1
3662,queue cake standing slight look deranged anticipation face,1
3663,happy birthday keshia keshia bo beshia,2
